LAMMPS data file from restart file: timestep = 0, procs = 1

100 atoms
100 bonds
100 angles

4 atom types
1 bond types
1 angle types

-80 80 xlo xhi 
-80 80 ylo yhi 
-80 80 zlo zhi 

Masses 

 1 1 
 2 1 
 3 1 
 4 1 

Atoms 

1 1 1 -6.760983 0.833707 1.325633 0 0 0 
2 1 1 -7.193089 -0.190917 0.880280 0 0 0 
3 1 1 -7.2849775 -0.7274365 0.63701 0 0 0 
4 1 1 -7.376866 -1.263956 0.393740 0 0 0 
5 1 1 -7.350612 -1.799993 0.141317 0 0 0 
6 1 1 -7.324358 -2.336030 -0.111106 0 0 0 
7 1 1 -7.192968 -2.8524375 -0.3636495 0 0 0 
8 1 1 -7.061578 -3.368845 -0.616193 0 0 0 
9 1 1 -6.8366135 -3.8509295 -0.8635575 0 0 0 
10 1 1 -6.611649 -4.333014 -1.110922 0 0 0 
11 1 1 -6.2986495 -4.7646375 -1.350218 0 0 0 
12 1 1 -5.985650 -5.196261 -1.589514 0 0 0 
13 1 1 -5.5869035 -5.554422 -1.817851 0 0 0 
14 1 1 -5.188157 -5.912583 -2.046188 0 0 0 
15 1 1 -4.7094445 -6.1665715 -2.257905 0 0 0 
16 1 1 -4.230732 -6.420560 -2.469622 0 0 0 
17 1 1 -3.6915635 -6.536776 -2.6540015 0 0 0 
18 1 1 -3.152395 -6.652992 -2.838381 0 0 0 
19 1 1 -2.5893815 -6.607951 -2.981453 0 0 0 
20 1 1 -2.026368 -6.562910 -3.124525 0 0 0 
21 1 1 -1.4861155 -6.3560095 -3.211476 0 0 0 
22 1 1 -0.945863 -6.149109 -3.298427 0 0 0 
23 1 1 -0.4693185 -5.803473 -3.316371 0 0 0 
24 1 1 0.007226 -5.457837 -3.334315 0 0 0 
25 1 1 0.3936885 -5.0104365 -3.2718115 0 0 0 
26 1 1 0.780151 -4.563036 -3.209308 0 0 0 
27 1 1 1.346176 -3.545155 -2.905341 0 0 0 
28 1 1 1.699520 -2.482474 -2.412779 0 0 0 
29 1 1 1.870050 -1.444120 -1.727528 0 0 0 
30 1 1 1.932914 -0.478747 -0.858500 0 0 0 
31 1 1 1.989998 0.404492 0.128551 0 0 0 
32 1 1 2.132829 1.229443 1.130054 0 0 0 
33 1 1 2.343824 2.088837 2.046291 0 0 0 
34 1 1 2.495808 3.105513 2.767430 0 0 0 
35 1 1 2.452935 4.283327 3.173041 0 0 0 
36 1 1 2.150894 5.487634 3.176172 0 0 0 
37 1 1 1.604379 6.519726 2.766467 0 0 0 
38 1 1 0.886130 7.191730 2.020037 0 0 0 
39 1 1 0.104775 7.375988 1.084049 0 0 0 
40 1 1 -0.617328 7.034688 0.144448 0 0 0 
41 1 1 -1.169623 6.229728 -0.614025 0 0 0 
42 1 1 -1.476722 5.108518 -1.052875 0 0 0 
43 1 1 -1.522726 3.856520 -1.133564 0 0 0 
44 1 1 -1.370020 2.599223 -0.986879 0 0 0 
45 1 1 -1.160952 1.335663 -0.878009 0 0 0 
46 1 1 -1.034500 0.046572 -0.883308 0 0 0 
47 1 1 -1.004151 -1.248540 -0.806714 0 0 0 
48 1 1 -0.927798 -2.484642 -0.494799 0 0 0 
49 1 1 -0.651530 -3.596700 0.009084 0 0 0 
50 1 1 -0.109110 -4.535337 0.584984 0 0 0 
51 1 1 0.697053 -5.229982 1.156789 0 0 0 
52 1 1 1.707227 -5.597055 1.686684 0 0 0 
53 1 1 2.812782 -5.587661 2.144081 0 0 0 
54 1 1 3.892082 -5.205414 2.504650 0 0 0 
55 1 1 4.838668 -4.493909 2.743103 0 0 0 
56 1 1 5.568478 -3.522274 2.825478 0 0 0 
57 1 1 6.020816 -2.384925 2.706974 0 0 0 
58 1 1 6.163647 -1.204945 2.344959 0 0 0 
59 1 1 6.008532 -0.124681 1.723536 0 0 0 
60 1 1 5.610870 0.734473 0.872332 0 0 0 
61 1 1 5.040028 1.326751 -0.127244 0 0 0 
62 1 1 4.335268 1.712612 -1.159095 0 0 0 
63 1 1 3.490807 1.993697 -2.105440 0 0 0 
64 1 1 2.508091 2.195779 -2.894021 0 0 0 
65 1 1 1.415544 2.286584 -3.508217 0 0 0 
66 1 1 0.239658 2.233594 -3.921777 0 0 0 
67 1 1 -0.979342 2.021396 -4.061235 0 0 0 
68 1 1 -2.146557 1.653841 -3.844219 0 0 0 
69 1 1 -3.113135 1.156221 -3.248087 0 0 0 
70 1 1 -3.731908 0.587065 -2.337149 0 0 0 
71 1 1 -3.926043 0.028748 -1.236893 0 0 0 
72 1 1 -3.727573 -0.449603 -0.078108 0 0 0 
73 1 1 -3.197196 -0.821734 1.018293 0 0 0 
74 1 1 -2.338524 -1.104506 1.897438 0 0 0 
75 1 1 -1.225262 -1.341032 2.427815 0 0 0 
76 1 1 0.004336 -1.571295 2.557640 0 0 0 
77 1 1 1.225263 -1.804690 2.305458 0 0 0 
78 1 1 2.358276 -2.008940 1.726427 0 0 0 
79 1 1 3.385550 -2.138042 0.918336 0 0 0 
80 1 1 4.366338 -2.138524 0.038469 0 0 0 
81 1 1 5.347126 -1.921026 -0.766731 0 0 0 
82 1 1 6.294676 -1.429668 -1.425006 0 0 0 
83 1 1 7.122758 -0.670714 -1.924312 0 0 0 
